select state, p_date, avg(value) as value from payments group by state, p_date order by state, p_date;
+-------+------------+--------------------------+
| state | p_date     | value                    |
| TO    | 2015-03-01 |       172.38447615682486 |
| TO    | 2015-04-01 |       172.38363399309063 |
| TO    | 2015-05-01 |       172.03931205741688 |
| TO    | 2015-06-01 |       172.11378790018662 |
| TO    | 2015-07-01 |       171.65153025546414 |
| TO    | 2015-08-01 |       171.08560084344646 |
| TO    | 2015-09-01 |        169.7821084972304 |
| TO    | 2015-10-01 |       167.41180114717181 |
| TO    | 2015-11-01 |        166.6906179201279 |
| TO    | 2015-12-01 |        166.2712782262184 |
| TO    | 2016-01-01 |       163.86744857320323 |
| TO    | 2016-02-01 |       163.53958097188195 |
| TO    | 2016-03-01 |        163.2723703714574 |
| TO    | 2016-04-01 |       163.31748699362828 |
| TO    | 2016-05-01 |       163.57631123707176 |
| TO    | 2016-06-01 |       164.04326368982538 |
| TO    | 2016-07-01 |       184.63581049149346 |
| TO    | 2016-08-01 |       184.85318919722127 |
| TO    | 2016-09-01 |       184.06263827638946 |
| TO    | 2016-10-01 |        184.4678529997917 |
| TO    | 2016-11-01 |       185.84546085074277 |
| TO    | 2016-12-01 |       181.20794162826417 |
| TO    | 2017-01-01 |       179.13455772113943 |
| TO    | 2017-02-01 |        180.5726980188423 |
+-------+------------+--------------------------+
1998 tuples (2m 4s)
