"p_date","mean"
"2011-01-01",88.5334072074963
"2011-02-01",89.097764863122
"2011-03-01",89.1994918778349
"2011-04-01",108.714676879574
"2011-05-01",109.321839771169
"2011-06-01",109.664026422458
"2011-07-01",109.948642330515
"2011-08-01",112.892464497006
"2011-09-01",117.112058255314
"2011-10-01",117.203512954166
"2011-11-01",117.62162415165
"2011-12-01",117.793793083391
"2012-01-01",115.307670320312
"2012-02-01",115.572833389849
"2012-03-01",116.390389245935
"2012-04-01",118.369848751801
"2012-05-01",118.989521188395
"2012-06-01",119.789444061565
"2012-07-01",120.465119986336
"2012-08-01",120.751147178325
"2012-09-01",121.750833719827
"2012-10-01",132.468173545856
"2012-11-01",132.532804307777
"2012-12-01",137.537615195521
"2013-01-01",135.181111105067
"2013-02-01",136.995860062238
"2013-03-01",139.461456531883
"2013-04-01",139.947931669737
"2013-05-01",140.530626714079
"2013-06-01",141.678100746207
"2013-07-01",141.820542804306
"2013-08-01",142.276759548726
"2013-09-01",141.715969544895
"2013-10-01",142.035817661424
"2013-11-01",142.010664149798
"2013-12-01",140.700974847562
"2014-01-01",138.897586549758
"2014-02-01",138.782647044924
"2014-03-01",138.537499208209
"2014-04-01",137.687935016578
"2014-05-01",138.088693656846
"2014-06-01",156.078923932234
"2014-07-01",156.335929978569
"2014-08-01",157.252962839673
"2014-09-01",157.244056114087
"2014-10-01",157.530329842015
"2014-11-01",157.273766699558
"2014-12-01",157.285552926568
"2015-01-01",155.519524499544
"2015-02-01",155.820656525221
"2015-03-01",155.948662616934
"2015-04-01",155.98718988974
"2015-05-01",155.823807960468
"2015-06-01",155.854631016518
"2015-07-01",155.579271355384
"2015-08-01",155.268423298006
"2015-09-01",153.865454810512
"2015-10-01",151.282663344164
"2015-11-01",150.271121809653
"2015-12-01",150.077060116324
"2016-01-01",147.649539937463
"2016-02-01",146.989714491376
"2016-03-01",146.745411177911
"2016-04-01",146.968798903421
"2016-05-01",147.352679187166
"2016-06-01",148.003306004464
"2016-07-01",166.663828314295
"2016-08-01",166.942273126524
"2016-09-01",166.1899025915
"2016-10-01",166.573857480041
"2016-11-01",168.615235569442
"2016-12-01",162.947410324666
"2017-01-01",160.224148778685
"2017-02-01",161.948569781067
