"p_date","mean"
"2011-01-01",102.611791097063
"2011-02-01",102.756928596714
"2011-03-01",102.829422979739
"2011-04-01",121.037727890674
"2011-05-01",121.260239027775
"2011-06-01",121.443224469588
"2011-07-01",121.569052557213
"2011-08-01",124.114095149212
"2011-09-01",127.880122174071
"2011-10-01",127.977381624303
"2011-11-01",128.122400577164
"2011-12-01",128.355952080769
"2012-01-01",124.648645394994
"2012-02-01",125.041554984399
"2012-03-01",125.548654456932
"2012-04-01",127.927297356615
"2012-05-01",128.08387083739
"2012-06-01",128.535369576288
"2012-07-01",129.576139845981
"2012-08-01",129.778438890484
"2012-09-01",130.324742704937
"2012-10-01",149.944439040781
"2012-11-01",150.215731205968
"2012-12-01",162.385213117549
"2013-01-01",159.989882291748
"2013-02-01",163.55315142297
"2013-03-01",171.306670061417
"2013-04-01",172.234812766245
"2013-05-01",173.305302515294
"2013-06-01",174.139581899704
"2013-07-01",173.853857218341
"2013-08-01",173.722266321446
"2013-09-01",173.562377385278
"2013-10-01",173.98008093734
"2013-11-01",174.276115204401
"2013-12-01",174.150509964556
"2014-01-01",172.768452667115
"2014-02-01",172.786052548493
"2014-03-01",172.386892005415
"2014-04-01",171.465092183853
"2014-05-01",171.965725422258
"2014-06-01",192.891091197067
"2014-07-01",191.367062714889
"2014-08-01",192.370356197301
"2014-09-01",192.56647843762
"2014-10-01",193.054698400705
"2014-11-01",193.283654117797
"2014-12-01",193.58738504633
"2015-01-01",192.543257906175
"2015-02-01",192.656500139267
"2015-03-01",192.807655104585
"2015-04-01",193.252356212281
"2015-05-01",193.052833038089
"2015-06-01",193.214405273915
"2015-07-01",192.656735304152
"2015-08-01",191.458705467695
"2015-09-01",190.989768830704
"2015-10-01",189.377532112614
"2015-11-01",188.885029626756
"2015-12-01",188.573067854662
"2016-01-01",186.157339697424
"2016-02-01",186.118291213309
"2016-03-01",186.208730780677
"2016-04-01",186.68612823896
"2016-05-01",187.145155762933
"2016-06-01",187.696115412209
"2016-07-01",211.372112080776
"2016-08-01",211.670052333673
"2016-09-01",211.063680259777
"2016-10-01",211.727651805109
"2016-11-01",213.310670621284
"2016-12-01",211.852283139006
"2017-01-01",208.240002305538
"2017-02-01",208.617385258576
