"p_date","mean"
"2011-01-01",93.3878816126778
"2011-02-01",93.8620859424285
"2011-03-01",93.9338731861095
"2011-04-01",112.297645436746
"2011-05-01",113.154287215628
"2011-06-01",113.489799241631
"2011-07-01",113.748565393963
"2011-08-01",116.090495597406
"2011-09-01",120.339774729906
"2011-10-01",120.530089865317
"2011-11-01",120.907415867214
"2011-12-01",121.260169761757
"2012-01-01",118.860461212093
"2012-02-01",119.310585662028
"2012-03-01",120.127732939831
"2012-04-01",122.325527527049
"2012-05-01",122.934691609558
"2012-06-01",123.565310220751
"2012-07-01",124.506408862155
"2012-08-01",124.65322131284
"2012-09-01",125.372579238152
"2012-10-01",142.606401484402
"2012-11-01",142.668005990954
"2012-12-01",151.23042451142
"2013-01-01",148.962083982006
"2013-02-01",151.769814033812
"2013-03-01",156.786362847723
"2013-04-01",157.109069228124
"2013-05-01",158.296920559897
"2013-06-01",158.977730801472
"2013-07-01",158.592999581246
"2013-08-01",158.471156916823
"2013-09-01",157.709740863212
"2013-10-01",158.038352057767
"2013-11-01",158.029000435222
"2013-12-01",156.891876814
"2014-01-01",155.108468335264
"2014-02-01",154.905492491015
"2014-03-01",154.789987583248
"2014-04-01",153.771062786962
"2014-05-01",154.147733902526
"2014-06-01",173.84848913936
"2014-07-01",173.253090256199
"2014-08-01",174.12367056093
"2014-09-01",173.789822274631
"2014-10-01",174.049863582107
"2014-11-01",173.936081608246
"2014-12-01",174.210563224065
"2015-01-01",172.55166988743
"2015-02-01",172.533085277551
"2015-03-01",172.384476156827
"2015-04-01",172.383633993091
"2015-05-01",172.039312057416
"2015-06-01",172.113787900187
"2015-07-01",171.651530255466
"2015-08-01",171.085600843448
"2015-09-01",169.782108497232
"2015-10-01",167.411801147172
"2015-11-01",166.690617920128
"2015-12-01",166.271278226222
"2016-01-01",163.867448573203
"2016-02-01",163.539580971881
"2016-03-01",163.27237037146
"2016-04-01",163.317486993628
"2016-05-01",163.576311237072
"2016-06-01",164.043263689826
"2016-07-01",184.635810491494
"2016-08-01",184.853189197216
"2016-09-01",184.062638276387
"2016-10-01",184.46785299979
"2016-11-01",185.845460850742
"2016-12-01",181.207941628268
"2017-01-01",179.13455772114
"2017-02-01",180.572698018843
