"p_date","mean"
"2011-01-01",97.7916666666678
"2011-02-01",97.9249778831206
"2011-03-01",97.91255436915
"2011-04-01",115.064696767653
"2011-05-01",115.35989274802
"2011-06-01",115.549583992011
"2011-07-01",115.668329363644
"2011-08-01",118.028681717453
"2011-09-01",120.634808008274
"2011-10-01",120.682916030285
"2011-11-01",120.613398353819
"2011-12-01",120.816243570596
"2012-01-01",117.976839891623
"2012-02-01",118.30369443925
"2012-03-01",118.829964406984
"2012-04-01",120.723221375642
"2012-05-01",120.633496195253
"2012-06-01",121.236148900042
"2012-07-01",122.274857365498
"2012-08-01",122.081667436265
"2012-09-01",122.616824188063
"2012-10-01",135.345088804508
"2012-11-01",135.393703495977
"2012-12-01",143.038400477024
"2013-01-01",140.521409424246
"2013-02-01",142.543302667403
"2013-03-01",146.929858935643
"2013-04-01",147.292035330847
"2013-05-01",147.842334005856
"2013-06-01",148.419335980503
"2013-07-01",148.117410893184
"2013-08-01",147.520168879765
"2013-09-01",146.701285058234
"2013-10-01",147.046770293109
"2013-11-01",147.27494903862
"2013-12-01",147.363579130768
"2014-01-01",145.345169601942
"2014-02-01",145.002332055565
"2014-03-01",143.847553989496
"2014-04-01",142.835896627344
"2014-05-01",142.87631964412
"2014-06-01",160.301011834662
"2014-07-01",159.133100333926
"2014-08-01",159.897762801234
"2014-09-01",159.711792650215
"2014-10-01",159.866294035188
"2014-11-01",159.894035920866
"2014-12-01",159.972364279048
"2015-01-01",158.381886044662
"2015-02-01",158.573671729112
"2015-03-01",158.527180932254
"2015-04-01",158.502800870326
"2015-05-01",158.211237377414
"2015-06-01",158.251116800048
"2015-07-01",157.79141299692
"2015-08-01",157.039118663744
"2015-09-01",156.584268442905
"2015-10-01",154.810189988507
"2015-11-01",153.641417404583
"2015-12-01",153.590062203792
"2016-01-01",150.741567759914
"2016-02-01",150.448395792935
"2016-03-01",150.232858569709
"2016-04-01",150.465793468903
"2016-05-01",150.727181365027
"2016-06-01",151.180556728515
"2016-07-01",169.997119491443
"2016-08-01",170.732332012314
"2016-09-01",169.88501789186
"2016-10-01",170.213296732576
"2016-11-01",171.707409477437
"2016-12-01",169.784398222491
"2017-01-01",166.459507412422
"2017-02-01",166.74569911816
