"p_date","mean"
"2011-01-01",107.538527160379
"2011-02-01",107.128663566163
"2011-03-01",107.089308981693
"2011-04-01",126.858216899533
"2011-05-01",127.983275369382
"2011-06-01",128.396075823079
"2011-07-01",128.562765699686
"2011-08-01",131.802975965072
"2011-09-01",137.228818963433
"2011-10-01",137.214516843971
"2011-11-01",137.385266180692
"2011-12-01",137.33277015908
"2012-01-01",133.700977055659
"2012-02-01",133.935730899197
"2012-03-01",134.373672522593
"2012-04-01",135.754198139027
"2012-05-01",135.327169335358
"2012-06-01",135.638979207664
"2012-07-01",136.666573221487
"2012-08-01",136.393274978651
"2012-09-01",136.656458368953
"2012-10-01",153.897053807453
"2012-11-01",153.953891529453
"2012-12-01",162.617867788514
"2013-01-01",160.909663731835
"2013-02-01",162.112520150457
"2013-03-01",165.559252487456
"2013-04-01",165.925250349951
"2013-05-01",166.169589017661
"2013-06-01",166.331570915811
"2013-07-01",165.984856208318
"2013-08-01",166.086289324285
"2013-09-01",165.385839011925
"2013-10-01",166.107219000513
"2013-11-01",166.610909246356
"2013-12-01",167.075858273716
"2014-01-01",165.403422053234
"2014-02-01",165.735373156436
"2014-03-01",165.951865838827
"2014-04-01",164.935873096232
"2014-05-01",165.509937160508
"2014-06-01",187.412741035181
"2014-07-01",185.236926231981
"2014-08-01",186.954323907457
"2014-09-01",187.301910983576
"2014-10-01",188.581983722459
"2014-11-01",188.657461628553
"2014-12-01",188.951111662122
"2015-01-01",187.40963979771
"2015-02-01",187.640494773094
"2015-03-01",187.84541447288
"2015-04-01",186.388666793579
"2015-05-01",187.252869284695
"2015-06-01",186.299200537171
"2015-07-01",186.612368591553
"2015-08-01",185.253772860316
"2015-09-01",185.642243513833
"2015-10-01",184.659420916162
"2015-11-01",184.883583900179
"2015-12-01",184.514243102163
"2016-01-01",178.519185045504
"2016-02-01",178.082284310716
"2016-03-01",175.715777010359
"2016-04-01",177.221380987211
"2016-05-01",178.593285734177
"2016-06-01",179.966585734757
"2016-07-01",202.674119241191
"2016-08-01",204.699781286996
"2016-09-01",206.542909324865
"2016-10-01",208.475937638821
"2016-11-01",211.206569708037
"2016-12-01",207.266755409059
"2017-01-01",202.819637095085
"2017-02-01",203.373903486034
