"p_date","mean"
"2011-01-01",89.3216029292108
"2011-02-01",89.8573649815971
"2011-03-01",89.8143056340672
"2011-04-01",108.999835105945
"2011-05-01",109.348736250964
"2011-06-01",109.534824921643
"2011-07-01",109.573569492462
"2011-08-01",113.010631061654
"2011-09-01",117.454299214495
"2011-10-01",117.589562903092
"2011-11-01",117.67780605961
"2011-12-01",117.415740031387
"2012-01-01",115.514565715522
"2012-02-01",115.952655046616
"2012-03-01",116.490402971602
"2012-04-01",118.696799045059
"2012-05-01",119.416485535087
"2012-06-01",120.232196793465
"2012-07-01",120.875314573325
"2012-08-01",121.416331233022
"2012-09-01",122.332344426806
"2012-10-01",136.088518235073
"2012-11-01",135.906762753385
"2012-12-01",141.831773861327
"2013-01-01",139.705842079628
"2013-02-01",141.538124708081
"2013-03-01",144.471724982553
"2013-04-01",144.878179052997
"2013-05-01",145.67201113133
"2013-06-01",146.856466410183
"2013-07-01",147.138125146043
"2013-08-01",147.447688736663
"2013-09-01",146.288092743904
"2013-10-01",146.675049571312
"2013-11-01",146.864672314429
"2013-12-01",145.004715743587
"2014-01-01",143.552886378143
"2014-02-01",143.222960247193
"2014-03-01",143.062939684201
"2014-04-01",141.749400894664
"2014-05-01",142.117843096248
"2014-06-01",160.83847382526
"2014-07-01",160.959530896299
"2014-08-01",161.928075202401
"2014-09-01",161.93560188535
"2014-10-01",162.308154308154
"2014-11-01",162.293389919269
"2014-12-01",162.392912109055
"2015-01-01",160.809877002328
"2015-02-01",161.246727221389
"2015-03-01",161.348800387194
"2015-04-01",161.537686462951
"2015-05-01",161.227722701043
"2015-06-01",161.425461875346
"2015-07-01",161.561445677826
"2015-08-01",161.155719276147
"2015-09-01",159.087269678137
"2015-10-01",157.181901431903
"2015-11-01",156.280642368502
"2015-12-01",155.926551813453
"2016-01-01",154.321886680258
"2016-02-01",153.788172127014
"2016-03-01",153.835886654088
"2016-04-01",154.056307967772
"2016-05-01",154.367041171459
"2016-06-01",155.162682834629
"2016-07-01",174.485411814217
"2016-08-01",174.828538600587
"2016-09-01",174.030617911847
"2016-10-01",174.299218795548
"2016-11-01",176.373448062058
"2016-12-01",171.374155919213
"2017-01-01",168.966002362655
"2017-02-01",170.484862122887
