"p_date","mean"
"2011-01-01",96.6244378209819
"2011-02-01",96.9838525871528
"2011-03-01",96.8982347101456
"2011-04-01",113.090539372927
"2011-05-01",113.493706555437
"2011-06-01",113.630185656633
"2011-07-01",113.748232112017
"2011-08-01",115.637624530661
"2011-09-01",118.109237818576
"2011-10-01",118.086294495617
"2011-11-01",118.221598903687
"2011-12-01",118.479311098225
"2012-01-01",115.34324305046
"2012-02-01",115.757873367995
"2012-03-01",116.324733563707
"2012-04-01",118.524139149179
"2012-05-01",118.843883230263
"2012-06-01",119.308798518246
"2012-07-01",120.08495642752
"2012-08-01",120.149143627056
"2012-09-01",120.596270020671
"2012-10-01",134.999235499155
"2012-11-01",135.040929461949
"2012-12-01",144.876999213644
"2013-01-01",142.407784579539
"2013-02-01",144.9096826748
"2013-03-01",151.492020878195
"2013-04-01",152.087566795405
"2013-05-01",153.212254582225
"2013-06-01",153.431936620477
"2013-07-01",153.366162534668
"2013-08-01",153.140126199384
"2013-09-01",152.701738852645
"2013-10-01",152.869338424989
"2013-11-01",152.963039884685
"2013-12-01",152.388994304274
"2014-01-01",150.950906122852
"2014-02-01",151.028240658563
"2014-03-01",151.186557809208
"2014-04-01",150.281400451902
"2014-05-01",150.649828554294
"2014-06-01",169.251065146738
"2014-07-01",168.314308268893
"2014-08-01",168.77342421491
"2014-09-01",168.846957137218
"2014-10-01",169.138133672521
"2014-11-01",169.168541075094
"2014-12-01",169.219470887832
"2015-01-01",168.044672224906
"2015-02-01",168.271535641423
"2015-03-01",168.428292027489
"2015-04-01",168.451421574283
"2015-05-01",168.400890739125
"2015-06-01",168.560089045023
"2015-07-01",167.857128256629
"2015-08-01",167.073985045874
"2015-09-01",165.456624487046
"2015-10-01",164.581828919859
"2015-11-01",164.242587551225
"2015-12-01",163.97594905555
"2016-01-01",161.551816594769
"2016-02-01",161.415506817902
"2016-03-01",161.297304854968
"2016-04-01",161.562623059655
"2016-05-01",161.870575758492
"2016-06-01",162.369383124572
"2016-07-01",182.322552934845
"2016-08-01",182.705586040422
"2016-09-01",182.479424314146
"2016-10-01",182.600760269177
"2016-11-01",183.951799990362
"2016-12-01",182.330641970279
"2017-01-01",179.403661909364
"2017-02-01",179.502870794829
