"p_date","mean"
"2011-01-01",93.9082371888803
"2011-02-01",94.3396174097729
"2011-03-01",94.3613085093213
"2011-04-01",110.461442720657
"2011-05-01",110.888529553837
"2011-06-01",110.963294008626
"2011-07-01",111.089722100726
"2011-08-01",113.04544033816
"2011-09-01",115.828740123195
"2011-10-01",115.99429108484
"2011-11-01",116.295805828368
"2011-12-01",116.390932364594
"2012-01-01",113.646455394763
"2012-02-01",114.093581031089
"2012-03-01",114.642548048143
"2012-04-01",117.248910132432
"2012-05-01",117.399943436854
"2012-06-01",117.858671678987
"2012-07-01",118.66356142728
"2012-08-01",118.766454258327
"2012-09-01",119.336721579949
"2012-10-01",133.241210483178
"2012-11-01",133.238025493482
"2012-12-01",141.35071873689
"2013-01-01",138.877758843527
"2013-02-01",141.305031569867
"2013-03-01",146.851382739247
"2013-04-01",147.277157213198
"2013-05-01",148.006636064262
"2013-06-01",148.955490992956
"2013-07-01",149.077660976775
"2013-08-01",149.161617534098
"2013-09-01",148.61026906421
"2013-10-01",148.927283134552
"2013-11-01",149.163329557572
"2013-12-01",148.980344135155
"2014-01-01",147.452260933009
"2014-02-01",147.672074778285
"2014-03-01",147.752175527891
"2014-04-01",147.001109158803
"2014-05-01",147.555419889891
"2014-06-01",165.779607747661
"2014-07-01",165.076781572208
"2014-08-01",165.859676186275
"2014-09-01",165.891404802154
"2014-10-01",166.3279987341
"2014-11-01",166.460476609613
"2014-12-01",166.574462591539
"2015-01-01",165.096951887254
"2015-02-01",165.22768132546
"2015-03-01",165.336628853746
"2015-04-01",165.689207189542
"2015-05-01",165.478135951135
"2015-06-01",165.658034405725
"2015-07-01",165.040626851541
"2015-08-01",164.227759750897
"2015-09-01",162.263977283578
"2015-10-01",161.006905125923
"2015-11-01",160.461414604467
"2015-12-01",160.143550575638
"2016-01-01",158.312531798658
"2016-02-01",157.948452317
"2016-03-01",157.996429343386
"2016-04-01",158.245405493241
"2016-05-01",158.48580964056
"2016-06-01",159.0313461294
"2016-07-01",178.564392573903
"2016-08-01",178.873284523737
"2016-09-01",178.256843436623
"2016-10-01",178.311408563822
"2016-11-01",179.717903558844
"2016-12-01",177.52205389307
"2017-01-01",175.373298487289
"2017-02-01",176.204598813922
