"p_date","mean"
"2011-01-01",97.4931800744159
"2011-02-01",97.6756297865305
"2011-03-01",97.7302868623617
"2011-04-01",115.136490018814
"2011-05-01",115.472824727534
"2011-06-01",115.651742726243
"2011-07-01",115.903401552105
"2011-08-01",118.373800244451
"2011-09-01",122.079790852907
"2011-10-01",122.091047410674
"2011-11-01",122.122919588566
"2011-12-01",122.278418486275
"2012-01-01",119.104929738874
"2012-02-01",119.5812291893
"2012-03-01",120.273125007378
"2012-04-01",122.472435168028
"2012-05-01",122.765316791293
"2012-06-01",123.285533415867
"2012-07-01",124.299311873211
"2012-08-01",124.297161828638
"2012-09-01",124.957654300685
"2012-10-01",139.525361757794
"2012-11-01",139.718158839535
"2012-12-01",148.57042668531
"2013-01-01",146.30729303035
"2013-02-01",149.358025733169
"2013-03-01",154.097589347995
"2013-04-01",154.600135108509
"2013-05-01",155.871184830554
"2013-06-01",155.876203492501
"2013-07-01",155.853960258777
"2013-08-01",155.469410552822
"2013-09-01",154.623428154365
"2013-10-01",154.95251443451
"2013-11-01",155.079920034323
"2013-12-01",154.976487254046
"2014-01-01",153.301929171268
"2014-02-01",153.429559638883
"2014-03-01",152.94153811507
"2014-04-01",151.939283042699
"2014-05-01",152.353419021968
"2014-06-01",171.098100457653
"2014-07-01",170.402175067485
"2014-08-01",170.933961398597
"2014-09-01",171.134052308945
"2014-10-01",171.561786309773
"2014-11-01",171.75766092168
"2014-12-01",171.992087616942
"2015-01-01",170.532957450966
"2015-02-01",170.692782628663
"2015-03-01",170.78856118565
"2015-04-01",171.260789449748
"2015-05-01",171.232885463225
"2015-06-01",171.431621729115
"2015-07-01",171.085275640574
"2015-08-01",170.295044795278
"2015-09-01",169.087110098144
"2015-10-01",168.049942464235
"2015-11-01",167.28957003921
"2015-12-01",167.123875453918
"2016-01-01",165.75069554729
"2016-02-01",165.305510211489
"2016-03-01",165.849564291388
"2016-04-01",166.364124125222
"2016-05-01",166.779774514694
"2016-06-01",167.181539477998
"2016-07-01",187.723948980869
"2016-08-01",187.966460891467
"2016-09-01",187.105701324298
"2016-10-01",187.196437605029
"2016-11-01",188.568220987887
"2016-12-01",186.68218045927
"2017-01-01",184.272923106454
"2017-02-01",184.628217368975
