"p_date","mean"
"2011-01-01",87.4146279297808
"2011-02-01",88.1984404343515
"2011-03-01",88.1967934620076
"2011-04-01",106.289546040596
"2011-05-01",106.818733756474
"2011-06-01",107.062622914497
"2011-07-01",107.302825535916
"2011-08-01",110.35397865134
"2011-09-01",113.855321751512
"2011-10-01",113.995995364805
"2011-11-01",114.359764775544
"2011-12-01",114.732616039725
"2012-01-01",112.321473473991
"2012-02-01",112.860181088394
"2012-03-01",113.609677902517
"2012-04-01",116.43667539923
"2012-05-01",117.00451753405
"2012-06-01",117.519615211182
"2012-07-01",118.29692784365
"2012-08-01",118.798922563739
"2012-09-01",119.306524908991
"2012-10-01",129.812293736713
"2012-11-01",129.896156481593
"2012-12-01",136.347101667167
"2013-01-01",133.548439622121
"2013-02-01",135.43092142756
"2013-03-01",138.80208474119
"2013-04-01",139.320714180712
"2013-05-01",139.832290722639
"2013-06-01",140.852041192495
"2013-07-01",140.9072043238
"2013-08-01",141.045536643654
"2013-09-01",140.40441215893
"2013-10-01",140.732800061392
"2013-11-01",140.375101603112
"2013-12-01",139.737700510945
"2014-01-01",137.814504328501
"2014-02-01",137.985681679147
"2014-03-01",138.390054774791
"2014-04-01",137.173756781584
"2014-05-01",137.580434567942
"2014-06-01",155.728979133577
"2014-07-01",155.826711923423
"2014-08-01",156.639072916071
"2014-09-01",156.69633333362
"2014-10-01",156.944103631112
"2014-11-01",156.718414020854
"2014-12-01",156.693342343278
"2015-01-01",154.880883549995
"2015-02-01",155.211208603839
"2015-03-01",155.380495699682
"2015-04-01",155.049003596221
"2015-05-01",155.004623812582
"2015-06-01",154.807803214716
"2015-07-01",154.201976464568
"2015-08-01",153.658952881725
"2015-09-01",152.502852196346
"2015-10-01",151.526130044298
"2015-11-01",150.876038997139
"2015-12-01",150.658443967033
"2016-01-01",149.201030559255
"2016-02-01",148.616050197374
"2016-03-01",148.714839172309
"2016-04-01",149.201397572501
"2016-05-01",149.703117794576
"2016-06-01",150.271088943302
"2016-07-01",168.762414343977
"2016-08-01",169.084398265971
"2016-09-01",168.833040106503
"2016-10-01",168.888558878941
"2016-11-01",170.585850922715
"2016-12-01",166.63897709849
"2017-01-01",164.866237265527
"2017-02-01",166.381593880273
