"p_date","mean"
"2011-01-01",96.1161899897851
"2011-02-01",96.6807435974588
"2011-03-01",96.6227623568647
"2011-04-01",114.896068612828
"2011-05-01",115.676745951418
"2011-06-01",115.823533676503
"2011-07-01",116.039119138033
"2011-08-01",118.518802605304
"2011-09-01",121.671405434586
"2011-10-01",121.959460314304
"2011-11-01",122.375933425302
"2011-12-01",122.632580787959
"2012-01-01",119.897602578978
"2012-02-01",119.955869234403
"2012-03-01",120.499729366369
"2012-04-01",123.481293363006
"2012-05-01",124.072912362751
"2012-06-01",124.846709620085
"2012-07-01",125.467002770181
"2012-08-01",125.391511087925
"2012-09-01",126.396029023974
"2012-10-01",136.326491335091
"2012-11-01",136.399652120531
"2012-12-01",142.730081659677
"2013-01-01",139.946884298223
"2013-02-01",141.156964729784
"2013-03-01",143.828972732442
"2013-04-01",143.69338338244
"2013-05-01",143.993256726073
"2013-06-01",144.596862833901
"2013-07-01",144.467696186578
"2013-08-01",144.03868610037
"2013-09-01",143.663069371561
"2013-10-01",143.689675997993
"2013-11-01",143.102270203787
"2013-12-01",142.355988629021
"2014-01-01",139.868654747203
"2014-02-01",139.84952470842
"2014-03-01",140.244107772791
"2014-04-01",138.935744263181
"2014-05-01",139.310594466319
"2014-06-01",157.144699512163
"2014-07-01",155.947143494099
"2014-08-01",156.287807251957
"2014-09-01",156.059704295568
"2014-10-01",156.042864525019
"2014-11-01",155.68944932822
"2014-12-01",155.67712444553
"2015-01-01",153.250707780769
"2015-02-01",153.235919646472
"2015-03-01",153.083774297103
"2015-04-01",151.983746053447
"2015-05-01",151.794926518263
"2015-06-01",151.244775714867
"2015-07-01",151.062619907074
"2015-08-01",150.765494044992
"2015-09-01",149.497786246707
"2015-10-01",148.235983671026
"2015-11-01",146.086224736806
"2015-12-01",145.829822757586
"2016-01-01",142.935268910396
"2016-02-01",141.842716771967
"2016-03-01",141.264030037545
"2016-04-01",141.189912994839
"2016-05-01",141.160983211021
"2016-06-01",141.17846088914
"2016-07-01",159.686514332349
"2016-08-01",159.661741029769
"2016-09-01",158.290038541966
"2016-10-01",158.211082527269
"2016-11-01",159.319939211018
"2016-12-01",153.478602871424
"2017-01-01",150.257741056557
"2017-02-01",151.085214857976
